powertrain,vehicle_type,year,make,model,trim,class,msrp,range,mpg,mpge,kwhp100mi,gal100mi,phev_uf
bev,car,2020,nissan,leaf,sv plus,midsize,37528,215,110.7755,0,30.4264,0,0
bev,car,2020,nissan,leaf,unknown,NA,37528,215,110.7755,0,30.4264,0,0
bev,car,2020,porsche,taycan,4s,large,146566.66666666666,201,69.2421,0,48.677,0,0
bev,car,2020,porsche,taycan,s,large,146566.66666666666,201,69.2421,0,48.677,0,0
bev,car,2020,porsche,taycan,turbo,large,146566.66666666666,201,69.2421,0,48.677,0,0
bev,car,2020,porsche,taycan,turbo s,large,146566.66666666666,192,67.5429,0,49.9016,0,0
bev,car,2020,porsche,taycan,unknown,NA,146566.66666666666,201,69.2421,0,48.677,0,0
bev,car,2020,tesla,model 3,awd,midsize,46656.666666666664,310,122.6274,0,27.4857,0,0
bev,car,2020,tesla,model 3,base,midsize,46656.666666666664,220,122.6274,0,27.4857,0,0
bev,car,2020,tesla,model 3,performance,midsize,46656.666666666664,315,122.6274,0,27.4857,0,0
bev,car,2020,tesla,model s,100d,large,80466.66666666667,335,111.3381,0,30.2726,0,0
bev,car,2020,tesla,model s,long range,large,80466.66666666667,373,111.3381,0,30.2726,0,0
bev,car,2020,tesla,model s,long range plus,large,80466.66666666667,402,116.7,0,28.9,0,0
bev,car,2020,tesla,model s,p100d,large,80466.66666666667,348,111.3381,0,30.2726,0,0
bev,car,2020,tesla,model s,performance,large,80466.66666666667,348,111.3381,0,30.2726,0,0
bev,car,2020,tesla,model s,unknown,NA,80466.66666666667,348,111.3381,0,30.2726,0,0
bev,car,2021,bmw,i3,530e,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,530i,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,base,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,hatchback,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,s,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,sedan,small,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,bmw,i3,unknown,NA,46050,153,113.1242,0,29.7947,0,0
bev,car,2021,chevrolet,bolt ev,hatchback,small,39100,259,117.6,0,28.6629,0,0
bev,car,2021,chevrolet,bolt ev,lt,small,39100,259,117.6,0,28.6629,0,0
bev,car,2021,chevrolet,bolt ev,premier,small,39100,259,117.6,0,28.6629,0,0
bev,car,2021,chevrolet,bolt ev,premier fwd,small,39100,259,117.6,0,28.6629,0,0
bev,car,2021,hyundai,ioniq,limited,midsize,36030,170,132.768,0,25.3864,0,0
bev,car,2021,hyundai,ioniq,se,midsize,36030,170,132.768,0,25.3864,0,0
bev,car,2021,karma,gs-6,luxury,NA,NA,NA,NA,NA,NA,NA,NA
bev,car,2021,karma,gs-6,sport,NA,NA,NA,NA,NA,NA,NA,NA
bev,car,2021,kia,niro,ex,small,41870,239,112.3234,0,30.0071,0,0
bev,car,2021,kia,niro,ex premium,small,41870,239,112.3234,0,30.0071,0,0
bev,car,2021,mini,hardtop 2 door,se,small,29900,110,107.7542,0,31.2795,0,0
bev,car,2021,nissan,leaf,s,midsize,37878,149,110.7755,0,30.4264,0,0
bev,car,2021,nissan,leaf,s plus,midsize,37878,226,110.7755,0,30.4264,0,0
bev,car,2021,nissan,leaf,sl plus,midsize,37878,215,110.7755,0,30.4264,0,0
bev,car,2021,nissan,leaf,sv,midsize,37878,149,110.7755,0,30.4264,0,0
bev,car,2021,nissan,leaf,sv plus,midsize,37878,215,110.7755,0,30.4264,0,0
bev,car,2021,nissan,leaf,unknown,NA,37878,215,110.7755,0,30.4264,0,0
bev,car,2021,porsche,taycan,4s,large,132737.5,212,73,0,45,0,0
bev,car,2021,porsche,taycan,base,large,132737.5,212,73,0,45,0,0
bev,car,2021,porsche,taycan,s,large,132737.5,212,73,0,45,0,0
bev,car,2021,porsche,taycan,sedan,large,132737.5,212,73,0,45,0,0
bev,car,2021,porsche,taycan,turbo,large,132737.5,212,73,0,45,0,0
bev,car,2021,porsche,taycan,turbo s,large,132737.5,201,70.0767,0,48.0973,0,0
bev,car,2021,porsche,taycan,unknown,NA,132737.5,212,73,0,45,0,0
bev,car,2021,tesla,model 3,awd,midsize,49240,353,134.2346,0,25.109,0,0
bev,car,2021,tesla,model 3,base,midsize,49240,263,134.2346,0,25.109,0,0
bev,car,2021,tesla,model 3,performance,midsize,49240,315,112.5105,0,29.9572,0,0
bev,car,2021,tesla,model 3,unknown,NA,49240,315,134.2346,0,25.109,0,0
bev,car,2021,tesla,model s,long range,large,104990,405,119.6064,0,28.1799,0,0
bev,car,2021,tesla,model s,long range plus,large,104990,402,119.6064,0,28.1799,0,0
bev,car,2021,tesla,model s,performance,large,104990,405,119.6064,0,28.1799,0,0
bev,car,2021,tesla,model s,plaid,large,104990,348,119.6064,0,28.1799,0,0
bev,car,2021,tesla,model s,unknown,NA,104990,403.5,119.6064,0,28.1799,0,0
bev,car,2022,audi,e-tron,gt,midsize,106000,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,e-tron,premium plus,midsize,74700,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,e-tron,prestige,midsize,74700,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,e-tron,quattro,suv,74700,222,77.6405,0,43.4116,0,0
bev,car,2022,audi,e-tron,sedan,midsize,74700,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,e-tron gt,premium plus,midsize,106000,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,e-tron gt,prestige,midsize,106000,238,81.6915,0,41.2589,0,0
bev,car,2022,audi,rs e-tron gt,base,midsize,142400,232,80.5505,0,41.8433,0,0
bev,car,2022,bmw,i4,base,NA,60650,285.5,NA,NA,NA,NA,NA
bev,car,2022,chevrolet,bolt ev,lt,small,32600,259,119.91,0,28.1083,0,0
bev,car,2022,chevrolet,bolt ev,premier,small,32600,259,119.91,0,28.1083,0,0
bev,car,2022,kia,niro,ex,small,41243.333333333336,239,112.3234,0,30.0071,0,0
bev,car,2022,kia,niro,ex premium,small,41243.333333333336,239,112.3234,0,30.0071,0,0
bev,car,2022,mercedes-benz,eqs,base,large,125584.44444444444,350,97,0,35,0,0
bev,car,2022,mercedes-benz,eqs,pinnacle,large,125584.44444444444,350,97,0,35,0,0
bev,car,2022,mercedes-benz,eqs,premium,large,125584.44444444444,350,97,0,35,0,0
bev,car,2022,mini,hardtop 2 door,se,small,29900,114,109.7383,0,30.714,0,0
bev,car,2022,nissan,leaf,hatchback,midsize,32280,149,110.7755,0,30.4264,0,0
bev,car,2022,nissan,leaf,s,midsize,32280,149,110.7755,0,30.4264,0,0
bev,car,2022,nissan,leaf,s plus,midsize,32280,149,110.7755,0,30.4264,0,0
bev,car,2022,nissan,leaf,sl plus,midsize,32280,215,110.7755,0,30.4264,0,0
bev,car,2022,nissan,leaf,sv,midsize,32280,149,110.7755,0,30.4264,0,0
bev,car,2022,nissan,leaf,sv plus,midsize,32280,215,110.7755,0,30.4264,0,0
bev,car,2022,porsche,taycan,base,small,133220,246,82.8242,0,40.6946,0,0
bev,car,2022,porsche,taycan,s,small,133220,246,82.8242,0,40.6946,0,0
bev,car,2022,porsche,taycan,sport,small,133220,246,82.8242,0,40.6946,0,0
bev,car,2022,porsche,taycan,turbo,small,133220,212,73,0,46,0,0
bev,car,2022,porsche,taycan,turbo s,small,133220,201,70.0767,0,48.0973,0,0
bev,car,2022,porsche,taycan,unknown,NA,133220,246,82.8242,0,40.6946,0,0
bev,car,2022,tesla,model 3,base,large,55990,272,119.6064,0,28.1799,0,0
bev,car,2022,tesla,model 3,long range,midsize,55990,358,130.5194,0,25.8238,0,0
bev,car,2022,tesla,model 3,performance,midsize,55990,315,112.5105,0,29.9572,0,0
bev,car,2022,tesla,model 3,standard,large,55990,405,119.6064,0,28.1799,0,0
bev,car,2022,tesla,model s,long range,large,120490,315,119.6064,0,28.1799,0,0
bev,car,2022,tesla,model s,plaid,large,120490,396,119.6064,0,28.1799,0,0
bev,car,2022,tesla,model s,unknown,NA,120490,355.5,119.6064,0,28.1799,0,0
bev,mpv,2014,mercedes-benz,b-class,b250e,midsize,41450,87,83.7634,0,40,0,0
bev,mpv,2014,mercedes-benz,b-class,base,midsize,41450,87,83.7634,0,40,0,0
bev,mpv,2014,mercedes-benz,b-class,unknown,NA,41450,87,83.7634,0,40,0,0
bev,mpv,2015,mercedes-benz,b-class,b250e,midsize,41450,87,83.7887,0,40,0,0
bev,mpv,2015,mercedes-benz,b-class,base,midsize,41450,87,83.7887,0,40,0,0
bev,mpv,2015,mercedes-benz,b-class,unknown,NA,41450,87,83.7887,0,40,0,0
bev,mpv,2016,mercedes-benz,b-class,b250e,midsize,41450,87,83.7887,0,40.2262,0,0
bev,mpv,2016,mercedes-benz,b-class,base,NA,41450,NA,NA,NA,NA,NA,NA
bev,mpv,2016,mercedes-benz,b-class,unknown,NA,41450,87,83.7887,0,40.2262,0,0
bev,mpv,2017,mercedes-benz,b-class,b250e,midsize,39900,87,83.7887,0,40.2262,0,0
bev,mpv,2017,mercedes-benz,b-class,base,NA,39900,NA,NA,NA,NA,NA,NA
bev,mpv,2017,mercedes-benz,b-class,unknown,NA,39900,87,83.7887,0,40.2262,0,0
bev,pickup,2000,ford,ranger,xl,pickup,NA,57.5,0,0,59,0,0
bev,pickup,2021,ford,f-150,king ranch,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2021,ford,f-150,lariat,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2021,ford,f-150,limited,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2021,ford,f-150,platinum,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2021,ford,f-150,xl,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2021,ford,f-150,xlt,NA,NA,NA,NA,NA,NA,NA,NA
bev,pickup,2022,ford,f-150 lightning,lariat,pickup,62824,230,68.3539,0,49.3643,0,0
bev,pickup,2022,ford,f-150 lightning,platinum,pickup,62824,300,66.4363,0,50.7071,0,0
bev,pickup,2022,ford,f-150 lightning,pro,pickup,62824,230,68.3539,0,49.3643,0,0
bev,pickup,2022,ford,f-150 lightning,unknown,NA,62824,230,68.3539,0,49.3643,0,0
bev,pickup,2022,gmc,hummer ev,3x,NA,108700,NA,NA,NA,NA,NA,NA
bev,suv,2012,toyota,rav4,ev,suv,49800,103,76.169,0,44,0,0
bev,suv,2013,toyota,rav4,ev,suv,49800,103,76.169,0,44,0,0
bev,suv,2014,toyota,rav4,ev,suv,49800,103,76.169,0,44,0,0
bev,suv,2016,tesla,model x,60d,suv,98000,200,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,75d,suv,98000,237,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,90d,suv,98000,257,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,p100d,suv,98000,289,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,p90d,suv,98000,250,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,performance,suv,98000,200,92.5663,0,36,0,0
bev,suv,2016,tesla,model x,unknown,NA,98000,243.5,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,100d,suv,102500,295,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,75d,suv,102500,238,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,90d,suv,102500,257,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,base,suv,102500,200,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,long range,suv,102500,295,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,p100d,suv,102500,289,92.5663,0,36,0,0
bev,suv,2017,tesla,model x,unknown,NA,102500,273,92.5663,0,36,0,0
bev,suv,2018,tesla,model x,100d,suv,105166.66666666669,295,87.1716,0,38.6651,0,0
bev,suv,2018,tesla,model x,75d,suv,105166.66666666669,238,93.0305,0,36.23,0,0
bev,suv,2018,tesla,model x,p100d,suv,105166.66666666669,289,85.2401,0,39.5413,0,0
bev,suv,2018,tesla,model x,unknown,NA,105166.66666666669,289,87.1716,0,38.6651,0,0
bev,suv,2019,audi,e-tron,premium plus,suv,78300,204,73.9677,0,45.5672,0,0
bev,suv,2019,audi,e-tron,prestige,suv,78300,204,73.9677,0,45.5672,0,0
bev,suv,2019,audi,e-tron,unknown,NA,78300,204,73.9677,0,45.5672,0,0
bev,suv,2019,hyundai,kona ev,limited,suv,41083.333333333336,258,120,0,28,0,0
bev,suv,2019,hyundai,kona ev,sel,suv,41083.333333333336,258,120,0,28,0,0
bev,suv,2019,hyundai,kona ev,ultimate,suv,41083.333333333336,258,120,0,28,0,0
bev,suv,2019,hyundai,kona ev,unknown,NA,41083.333333333336,258,120,0,28,0,0
bev,suv,2019,jaguar,i-pace,first edition,suv,77937.5,234,76.1264,0,44.275,0,0
bev,suv,2019,jaguar,i-pace,hse,suv,77937.5,234,76.1264,0,44.275,0,0
bev,suv,2019,jaguar,i-pace,s,suv,77937.5,234,76.1264,0,44.275,0,0
bev,suv,2019,jaguar,i-pace,se,suv,77937.5,234,76.1264,0,44.275,0,0
bev,suv,2019,jaguar,i-pace,unknown,NA,77937.5,234,76.1264,0,44.275,0,0
bev,suv,2019,tesla,model x,100d,suv,96568.57142857143,295,87.1716,0,38.6651,0,0
bev,suv,2019,tesla,model x,base,suv,96568.57142857143,325,93.0305,0,36.23,0,0
bev,suv,2019,tesla,model x,long range,suv,96568.57142857143,325,96.2122,0,35.0319,0,0
bev,suv,2019,tesla,model x,p100d,suv,96568.57142857143,289,85.2401,0,39.5413,0,0
bev,suv,2019,tesla,model x,performance,suv,96568.57142857143,289,93.0305,0,36.23,0,0
bev,suv,2019,tesla,model x,unknown,NA,96568.57142857143,295,93.0305,0,36.23,0,0
bev,suv,2020,audi,e-tron,edition one,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,audi,e-tron,premium plus,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,audi,e-tron,prestige,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,audi,e-tron,sportback,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,audi,e-tron sportback,premium plus,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,audi,e-tron sportback,prestige,suv,83098.33333333333,218,76.6286,0,43.9849,0,0
bev,suv,2020,hyundai,kona ev,limited,suv,41463.333333333336,258,122.6523,0,27.4801,0,0
bev,suv,2020,hyundai,kona ev,sel,suv,41463.333333333336,258,122.6523,0,27.4801,0,0
bev,suv,2020,hyundai,kona ev,ultimate,suv,41463.333333333336,258,122.6523,0,27.4801,0,0
bev,suv,2020,jaguar,i-pace,hse,suv,75666.66666666667,234,76.0705,0,44.3076,0,0
bev,suv,2020,jaguar,i-pace,s,suv,75666.66666666667,234,76.0705,0,44.3076,0,0
bev,suv,2020,jaguar,i-pace,se,suv,75666.66666666667,234,76.0705,0,44.3076,0,0
bev,suv,2020,land rover,range rover sport,hse,NA,NA,NA,NA,NA,NA,NA,NA
bev,suv,2020,tesla,model x,100d,suv,88323.33333333333,295,96.2122,0,35.0319,0,0
bev,suv,2020,tesla,model x,long range,suv,88323.33333333333,328,96.2122,0,35.0319,0,0
bev,suv,2020,tesla,model x,long range plus,suv,88323.33333333333,371,104.8153,0,32.1566,0,0
bev,suv,2020,tesla,model x,p100d,suv,88323.33333333333,289,96.2122,0,35.0319,0,0
bev,suv,2020,tesla,model x,performance,suv,88323.33333333333,328,96.2122,0,35.0319,0,0
bev,suv,2020,tesla,model x,unknown,NA,88323.33333333333,328,96.2122,0,35.0319,0,0
bev,suv,2020,tesla,model y,base,suv,52660,330,120.9983,0,27.8558,0,0
bev,suv,2021,audi,e-tron,premium,suv,73266.66666666667,222,77.6455,0,43.4088,0,0
bev,suv,2021,audi,e-tron,premium plus,suv,73266.66666666667,222,77.6455,0,43.4088,0,0
bev,suv,2021,audi,e-tron,prestige,suv,73266.66666666667,222,77.6455,0,43.4088,0,0
bev,suv,2021,audi,e-tron sportback,premium,suv,76466.66666666667,218,76.636,0,43.9807,0,0
bev,suv,2021,audi,e-tron sportback,premium plus,suv,76466.66666666667,218,76.636,0,43.9807,0,0
bev,suv,2021,audi,e-tron sportback,prestige,suv,76466.66666666667,218,76.636,0,43.9807,0,0
bev,suv,2021,ford,mustang mach-e,california route 1 rwd,small,50798.57142857143,300,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,gt awd,small,50798.57142857143,250,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,premium awd,small,50798.57142857143,300,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,premium awd first edition,small,50798.57142857143,211,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,premium rwd,small,50798.57142857143,300,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,select awd,small,50798.57142857143,230,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,select rwd,small,50798.57142857143,230,92.7822,0,36.3643,0,0
bev,suv,2021,ford,mustang mach-e,unknown,NA,50798.57142857143,250,92.7822,0,36.3643,0,0
bev,suv,2021,hyundai,kona ev,limited,suv,41663.333333333336,258,120,0,27,0,0
bev,suv,2021,hyundai,kona ev,sel,suv,41663.333333333336,258,120,0,27,0,0
bev,suv,2021,hyundai,kona ev,ultimate,suv,41663.333333333336,258,120,0,27,0,0
bev,suv,2021,jaguar,f-pace,r-dynamic s,suv,NA,234,76.0705,0,44.3076,0,0
bev,suv,2021,jaguar,f-pace,s,suv,NA,234,76.0705,0,44.3076,0,0
bev,suv,2021,jeep,wrangler unlimited,high altitude 4xe,NA,NA,NA,NA,NA,NA,NA,NA
bev,suv,2021,jeep,wrangler unlimited,sahara 4xe,NA,NA,NA,NA,NA,NA,NA,NA
bev,suv,2021,land rover,range rover sport,autobiography,NA,NA,NA,NA,NA,NA,NA,NA
bev,suv,2021,land rover,range rover sport,hse silver edition,NA,NA,NA,NA,NA,NA,NA,NA
bev,suv,2021,tesla,model x,100d,suv,108323.33333333331,289,105.3171,0,32.0033,0,0
bev,suv,2021,tesla,model x,long range,suv,108323.33333333331,351,105.3171,0,32.0033,0,0
bev,suv,2021,tesla,model x,long range plus,suv,108323.33333333331,371,105.3171,0,32.0033,0,0
bev,suv,2021,tesla,model x,performance,suv,108323.33333333331,371,105.3171,0,32.0033,0,0
bev,suv,2021,tesla,model x,unknown,NA,108323.33333333331,361,105.3171,0,32.0033,0,0
bev,suv,2021,tesla,model y,base,suv,53656.666666666664,330,124.6231,0,27.0455,0,0
bev,suv,2021,volkswagen,id.4,1st edition,suv,44067,250,97,0,35,0,0
bev,suv,2021,volkswagen,id.4,ca,suv,44067,250,97,0,35,0,0
bev,suv,2021,volkswagen,id.4,pro,suv,44067,260,99,0,34,0,0
bev,suv,2021,volkswagen,id.4,pro s,suv,44067,250,97,0,35,0,0
bev,suv,2021,volkswagen,id.4,sport,suv,44067,250,97,0,35,0,0
bev,suv,2021,volvo,xc40,recharge,suv,53990,208,78.736,0,42.8076,0,0
bev,suv,2022,audi,e-tron,chronos,midsize,74700,222,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron,gt,midsize,106000,238,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron,premium,midsize,74700,222,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron,premium plus,midsize,74700,222,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron s,premium plus,midsize,87300,238,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron s,prestige,midsize,87300,238,81.6915,0,41.2589,0,0
bev,suv,2022,audi,e-tron s sportback,premium plus,suv,89900,212,75.0414,0,44.9152,0,0
bev,suv,2022,audi,e-tron s sportback,prestige,suv,89900,212,75.0414,0,44.9152,0,0
bev,suv,2022,audi,e-tron sportback,premium,suv,76466.66666666667,218,76.6299,0,43.9841,0,0
bev,suv,2022,audi,e-tron sportback,premium plus,suv,76466.66666666667,218,76.6299,0,43.9841,0,0
bev,suv,2022,audi,e-tron sportback,prestige,suv,76466.66666666667,218,76.6299,0,43.9841,0,0
bev,suv,2022,bmw,ix,base,NA,83200,324,NA,NA,NA,NA,NA
bev,suv,2022,chevrolet,bolt euv,lt,small,35250,247,114.631,0,29.4031,0,0
bev,suv,2022,chevrolet,bolt euv,premier,small,35250,247,114.631,0,29.4031,0,0
bev,suv,2022,ford,mustang mach-e,california route 1 rwd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,ford,mustang mach-e,gt awd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,ford,mustang mach-e,premium awd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,ford,mustang mach-e,premium rwd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,ford,mustang mach-e,select awd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,ford,mustang mach-e,select rwd,suv,51662.142857142855,224,92.8413,0,36.3143,0,0
bev,suv,2022,hyundai,ioniq 5,limited,large,47650,303,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,ioniq 5,preferred,large,47650,256,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,ioniq 5,se,large,47650,303,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,ioniq 5,sel,large,47650,303,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,ioniq 5,sport,large,47650,256,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,ioniq 5,suv,large,47650,256,98.1837,0,34.3285,0,0
bev,suv,2022,hyundai,kona ev,limited,suv,38250,258,120,0,28,0,0
bev,suv,2022,hyundai,kona ev,sel,suv,38250,258,120,0,28,0,0
bev,suv,2022,hyundai,kona ev,sel convenience,suv,38250,258,120,0,28,0,0
bev,suv,2022,hyundai,kona ev,sport,suv,38250,258,120,0,28,0,0
bev,suv,2022,jaguar,i-pace,hse,NA,69900,234,NA,NA,NA,NA,NA
bev,suv,2022,kia,ev6,gt-line,small,49680,252,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,l,small,49680,274,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,light,small,49680,274,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,sport,small,49680,274,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,suv,small,49680,274,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,unknown,NA,49680,274,105,0,31.7188,0,0
bev,suv,2022,kia,ev6,wind,small,49680,310,105,0,31.7188,0,0
bev,suv,2022,mazda,mx-30,base,midsize,34975,100,91.7128,0,36.7506,0,0
bev,suv,2022,mazda,mx-30,premium plus package,midsize,34975,100,91.7128,0,36.7506,0,0
bev,suv,2022,tesla,model x,base,suv,129990,348,101.8783,0,33.0836,0,0
bev,suv,2022,tesla,model x,long range,suv,129990,348,101.8783,0,33.0836,0,0
bev,suv,2022,tesla,model x,plaid,suv,129990,333,101.8783,0,33.0836,0,0
bev,suv,2022,tesla,model y,base,suv,67990,330,122.5115,0,27.5117,0,0
bev,suv,2022,tesla,model y,long range,suv,67990,330,121.9989,0,27.6273,0,0
bev,suv,2022,tesla,model y,performance,suv,67990,303,110.5307,0,30.4938,0,0
bev,suv,2022,volvo,c40,ultimate,suv,NA,226,87.4945,0,38.5224,0,0
bev,suv,2022,volvo,xc40,plus,suv,55050,223,85.4607,0,39.4392,0,0
bev,suv,2022,volvo,xc40,recharge,suv,55050,223,85.4607,0,39.4392,0,0
bev,suv,2022,volvo,xc40,ultimate,suv,55050,223,85.4607,0,39.4392,0,0
bev,truck,2016,tesla,model s,commercial,large,85777.77777777778,218,103.7678,0,32,0,0
bev,NA,2008,tesla,roadster,base,NA,98000,NA,NA,NA,NA,NA,NA
bev,NA,2010,tesla,roadster,base,NA,118750,NA,NA,NA,NA,NA,NA
bev,NA,2010,tesla,roadster,sport,NA,118750,NA,NA,NA,NA,NA,NA
bev,NA,2011,tesla,roadster,base,NA,118750,NA,NA,NA,NA,NA,NA
bev,NA,2011,tesla,roadster,sport,NA,118750,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,350,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,base,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,berlinetta,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,coupe,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,speed,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,street,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,unknown,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,z28,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,camaro,z28 coupe,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,350,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,5,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,500,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,base,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,c3,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,classic,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,corvette,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,coupe,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,de,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,s,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,speed,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,t,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,turbo,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,chevrolet,corvette,unknown,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,ford,mustang,2-door,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,ford,mustang,gl,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1981,toyota,tacoma,standard,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,bmw,3 series,320i,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,camaro,base,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,camaro,berlinetta,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,camaro,hatchback,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,camaro,z28,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,corvette,2-door,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,corvette,anniversary edition,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,corvette,base,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,corvette,blue,NA,NA,NA,NA,NA,NA,NA,NA
conventional,car,1982,chevrolet,corvette,classic,NA,NA,NA,NA,NA,NA,NA,NA
